EA_CODE,ntl
10506047,0.12972740828990936
10506046,0.13139362633228302
10506045,0.13416455686092377
10506048,0.13434579968452454
10506049,0.1308981329202652
10506080,0.14723671972751617
10506081,0.13356752693653107
10506083,0.13170447945594788
10506082,0.12929676473140717
10506084,0.13552166521549225
10506112,0.12716512382030487
10506113,0.13217003643512726
10506079,0.13534480333328247
10506085,0.13874760270118713
10506087,0.13388308882713318
10506088,0.13427633047103882
10506031,0.13851572573184967
10506111,0.13638335466384888
10506114,0.12844768166542053
10506110,0.1392780840396881
10506086,0.1366404891014099
10506115,0.13165394961833954
10506118,0.14289914071559906
10506116,0.13546110689640045
10506117,0.1486859768629074
10506109,0.1312478631734848
10506104,0.16217394173145294
10506036,0.13725481927394867
10506044,0.134865865111351
10506090,0.1291998326778412
10506105,0.17108529806137085
10506108,0.1341891884803772
10506106,0.13028742372989655
10506107,0.13667622208595276
10506103,0.17468143999576569
10506097,1.3677946329116821
10506098,2.751572608947754
10506100,2.013761281967163
10506099,2.9582810401916504
10506096,0.23038168251514435
10506101,1.4311461448669434
10506102,0.33234092593193054
10506061,0.1361178457736969
10506062,0.14379651844501495
10506095,0.14010469615459442
10506039,0.1422567069530487
10506041,0.14299966394901276
10506042,0.13740158081054688
10506038,0.14437414705753326
10506037,0.14434422552585602
10506032,0.16279974579811096
10506033,0.13401952385902405
10506051,0.13087071478366852
10506052,0.13780295848846436
10506078,0.1325092315673828
10506050,0.1336444467306137
10506043,0.13686956465244293
10506055,0.1339184045791626
10506059,0.13114605844020844
10506040,0.14021065831184387
10506056,0.1361503005027771
10506057,0.13161395490169525
10506058,0.13395731151103973
10506077,0.1366509348154068
10506076,0.13473224639892578
10506089,0.13864392042160034
10506075,0.12925836443901062
10506074,0.1309940665960312
10506053,0.1377442181110382
10506054,0.12786902487277985
10506072,0.1329129934310913
10506073,0.13496962189674377
10506071,0.13916625082492828
10506091,0.1299641728401184
10506092,0.13304492831230164
10506068,0.12910737097263336
10506069,0.1371903419494629
10506070,0.14433901011943817
10506060,0.13348715007305145
10506066,0.13124404847621918
10506067,0.13244321942329407
10506065,0.13044233620166779
10506093,0.14538154006004333
10506064,0.13629192113876343
10506094,0.1419178545475006
10506063,0.13515843451023102
10502803,1.286664605140686
10502802,0.27304065227508545
10502822,0.3003721237182617
10502016,0.20245268940925598
10502010,0.6041947603225708
10502012,0.2627108693122864
10502054,0.13638935983181
10502057,0.14077264070510864
10502813,2.116415500640869
10502814,2.5953404903411865
10502816,3.433974266052246
10502817,3.223541498184204
10502819,1.510956883430481
10502815,2.170072078704834
10502818,3.2732694149017334
10502820,1.223411202430725
10502806,3.2708702087402344
10502807,3.870875120162964
10502805,0.6007004976272583
10502808,3.276221752166748
10502809,4.083952903747559
10502810,3.5430355072021484
10502812,2.367288827896118
10502811,2.9361820220947266
10502804,0.718585729598999
10502821,0.22652247548103333
10502801,0.30984511971473694
10502027,0.1473272442817688
10502048,0.16026893258094788
10502201,0.1479116678237915
10502168,0.14683261513710022
10502218,0.1326252669095993
10502119,0.14108183979988098
10502198,0.31069666147232056
10502193,0.29242458939552307
10502190,0.2360771745443344
10502182,0.24663743376731873
10502105,0.1511916071176529
10502115,0.14205719530582428
10502091,0.1389770656824112
10502087,0.16744188964366913
10502029,0.14737433195114136
10502028,0.1408771574497223
10502272,0.12785392999649048
10502264,0.12439236044883728
10502267,0.12532269954681396
10502244,0.136921688914299
10502154,0.1313208043575287
10502155,0.1476215124130249
10502156,0.1422966718673706
10502158,0.1471419334411621
10502157,0.17911601066589355
10502159,0.13502191007137299
10502238,0.13256174325942993
10502255,0.12445896863937378
10502254,0.12714903056621552
10502256,0.13463172316551208
10502257,0.12614768743515015
10502252,0.12693756818771362
10502259,0.1402396857738495
10502258,0.12915778160095215
10502260,0.13749384880065918
10502261,0.12644152343273163
10502262,0.1295359879732132
10502263,0.12284567207098007
10502265,0.128861665725708
10502249,0.12991856038570404
10502266,0.1210913360118866
10502271,0.12953554093837738
10502268,0.1263260394334793
10502269,0.12640619277954102
10502270,0.13051694631576538
10502248,0.12563680112361908
10502247,0.12670274078845978
10502246,0.12679509818553925
10502245,0.12722687423229218
10502230,0.15293993055820465
10502231,0.13271695375442505
10502250,0.14868177473545074
10502243,0.13217993080615997
10502251,0.13883472979068756
10502233,0.12173133343458176
10502232,0.12592335045337677
10502242,0.1250273436307907
10502240,0.1356784850358963
10502253,0.13740579783916473
10502239,0.1354825496673584
10502241,0.12806536257266998
10502237,0.13032573461532593
10502160,0.19383694231510162
10502234,0.12743182480335236
10502235,0.13257139921188354
10502236,0.15904851257801056
10502224,0.13879577815532684
10502223,0.17524383962154388
10502164,0.13589492440223694
10502163,0.2011461704969406
10502166,0.12969258427619934
10502165,0.13298998773097992
10502162,0.1349862962961197
10502161,0.13215413689613342
10502132,0.17352181673049927
10502148,0.16302895545959473
10502150,0.12614929676055908
10502149,0.12434857338666916
10502152,0.13477569818496704
10502153,0.1616307646036148
10502173,0.13580557703971863
10502121,0.13853424787521362
10502170,0.2770867347717285
10502169,0.18529480695724487
10502177,0.27418485283851624
10502175,0.14490066468715668
10502176,0.15377284586429596
10502120,0.14580777287483215
10502118,0.17630651593208313
10502085,0.15862619876861572
10502079,0.1506929099559784
10502078,0.14218437671661377
10502050,0.16790693998336792
10502083,0.18841591477394104
10502080,0.1420777440071106
10502051,0.1535119265317917
10502074,0.16056813299655914
10502082,0.1388901174068451
10502081,0.14146411418914795
10502052,0.13640247285366058
10502015,0.16788320243358612
10502055,0.1332937628030777
10502013,0.22905729711055756
10502014,0.16995535790920258
10502011,0.1943657100200653
10502004,0.16286231577396393
10502073,0.1403866708278656
10502056,0.19907690584659576
10502053,0.13219359517097473
10502007,0.14348618686199188
10502058,0.1513383835554123
10502006,0.17291425168514252
10502005,0.15830327570438385
10502009,0.16485384106636047
10502008,0.18053661286830902
10502049,0.27878421545028687
10502017,0.15431316196918488
10502018,0.20390869677066803
10502047,0.23148995637893677
10502194,0.3050317168235779
10502191,0.27893057465553284
10502188,0.27373358607292175
10502192,0.24788156151771545
10502103,0.20425274968147278
10502181,0.4979522228240967
10502186,0.2250339388847351
10502187,0.3071126937866211
10502195,0.15771521627902985
10502196,0.2169523984193802
10502199,0.4191596508026123
10502200,0.18472322821617126
10502197,0.15967459976673126
10502217,0.13787467777729034
10502202,0.13800048828125
10502203,0.14430326223373413
10502097,0.14584705233573914
10502098,0.15400776267051697
10502101,0.18750432133674622
10502100,0.17155785858631134
10502172,0.14869333803653717
10502167,0.1361236870288849
10502174,0.17315007746219635
10502216,0.1307101845741272
10502204,0.14301687479019165
10502214,0.13383187353610992
10502215,0.14017890393733978
10502213,0.13523918390274048
10502205,0.13954423367977142
10502207,0.1325424611568451
10502206,0.1329137533903122
10502211,0.13371579349040985
10502209,0.14637063443660736
10502210,0.16215477883815765
10502208,0.1420644074678421
10502171,0.1655169427394867
10502180,0.5197322964668274
10502179,0.18996673822402954
10502183,0.18270327150821686
10502184,0.16337567567825317
10502099,0.1632668823003769
10502102,0.1904347538948059
10502108,0.16154050827026367
10502107,0.15402020514011383
10502185,0.16218988597393036
10502106,0.17905408143997192
10502104,0.16041593253612518
10502109,0.14903253316879272
10502110,0.14456559717655182
10502178,0.17978353798389435
10502112,0.15636573731899261
10502111,0.14525502920150757
10502113,0.1639687716960907
10502117,0.24420137703418732
10502116,0.1552749127149582
10502114,0.139626607298851
10502089,0.14322924613952637
10502096,0.15106463432312012
10502095,0.14484749734401703
10502093,0.1429675668478012
10502094,0.15087305009365082
10502092,0.13660460710525513
10502090,0.13952501118183136
10502086,0.1509189009666443
10502088,0.14778262376785278
10502035,0.15628302097320557
10502032,0.15185965597629547
10502033,0.13955818116664886
10502084,0.14629507064819336
10502036,0.15299487113952637
10502031,0.14420470595359802
10502030,0.1420470029115677
10502039,0.20423980057239532
10502040,0.21922871470451355
10502019,0.16992904245853424
10502020,0.17467638850212097
10502034,0.1408582478761673
10502026,0.13734343647956848
10502044,0.5567214488983154
10502045,0.15529529750347137
10502046,0.1924840360879898
10502041,0.16003330051898956
10502043,0.17389442026615143
10502042,0.1627206951379776
10502024,0.14216738939285278
10502023,0.1556597352027893
10502021,0.14877231419086456
10502022,0.1487928330898285
10502025,0.14650693535804749
10502141,0.13946403563022614
10502151,0.12989506125450134
10502146,0.13542579114437103
10502142,0.13717612624168396
10502145,0.12998418509960175
10502147,0.15238311886787415
10502001,0.14106784760951996
10502003,0.14266134798526764
10502002,0.14457140862941742
10502059,0.149804025888443
10502061,0.13053247332572937
10502060,0.1475665271282196
10502063,0.14081640541553497
10502130,0.13198764622211456
10502131,0.12707728147506714
10502127,0.1834513247013092
10502124,0.157881960272789
10502071,0.1503984034061432
10502126,0.15722934901714325
10502070,0.14010153710842133
10502069,0.17200355231761932
10502072,0.15396304428577423
10502068,0.1383490264415741
10502129,0.13977770507335663
10502128,0.14003901183605194
10502122,0.18284446001052856
10502123,0.15095731616020203
10502076,0.14252091944217682
10502077,0.14568611979484558
10502075,0.15226180851459503
10502133,0.13445259630680084
10502134,0.17700999975204468
10502125,0.14106391370296478
10502062,0.12751807272434235
10502067,0.1330186426639557
10502066,0.1344161331653595
10502064,0.13027547299861908
10502065,0.13738761842250824
10502136,0.14224407076835632
10502143,0.14058935642242432
10502135,0.1573604792356491
10502138,0.14904068410396576
10502137,0.13209544122219086
10502144,0.13797658681869507
10502139,0.1308637410402298
10502140,0.13613326847553253
10502038,0.19813847541809082
10502037,0.15113046765327454
10502222,0.12945148348808289
10502212,0.1371123492717743
10502221,0.13145440816879272
10502226,0.13663655519485474
10502225,0.1325438767671585
10502228,0.12616896629333496
10502229,0.13074207305908203
10502220,0.13771800696849823
10502219,0.13025309145450592
10502227,0.14090324938297272
10509802,0.29197049140930176
10509001,0.13643965125083923
10509079,0.13361035287380219
10509078,0.1407564878463745
10509077,0.1435590535402298
10509075,0.13104254007339478
10509074,0.13009917736053467
10509080,0.12983489036560059
10509076,0.1415964514017105
10509073,0.13712646067142487
10509070,0.1324336677789688
10509072,0.12068545818328857
10509071,0.13128699362277985
10509069,0.13739731907844543
10509067,0.133710116147995
10509066,0.12722580134868622
10509063,0.13043002784252167
10509062,0.12350033223628998
10509061,0.16148708760738373
10509060,0.1290910542011261
10509064,0.1393013447523117
10509065,0.12975573539733887
10509058,0.12927700579166412
10509059,0.13341233134269714
10509081,0.12339822202920914
10509082,0.13017521798610687
10509083,0.13012167811393738
10509119,0.13816508650779724
10509118,0.13912339508533478
10509121,0.15977199375629425
10509120,0.13334545493125916
10509117,0.13054169714450836
10509085,0.1266953945159912
10509084,0.12556415796279907
10509088,0.1318938434123993
10509086,0.1283273547887802
10509087,0.13651293516159058
10509123,0.12644518911838531
10509116,0.13106940686702728
10509122,0.15226024389266968
10509124,0.13931934535503387
10509125,0.1377522349357605
10509126,0.1292724907398224
10509128,0.12622754275798798
10509152,0.12558475136756897
10509151,0.1262856274843216
10509145,0.14032426476478577
10509150,0.13394911587238312
10509148,0.12568600475788116
10509149,0.12991401553153992
10509147,0.13374441862106323
10509127,0.123285211622715
10509129,0.12820111215114594
10509131,0.12628914415836334
10509130,0.12483353167772293
10509132,0.12598596513271332
10509115,0.17255531251430511
10509114,0.13921613991260529
10509089,0.13504035770893097
10509090,0.1272793412208557
10509068,0.13098913431167603
10509054,0.12524153292179108
10509053,0.127145916223526
10509052,0.11683802306652069
10509050,0.12751522660255432
10509055,0.12346544861793518
10509056,0.12570379674434662
10509057,0.11970342695713043
10509049,0.12297855317592621
10509094,0.1290164291858673
10509093,0.13081063330173492
10509048,0.12241411954164505
10509051,0.12001781910657883
10509091,0.12479927390813828
10509095,0.1309199035167694
10509092,0.12249826639890671
10509144,0.13717573881149292
10509143,0.12350538372993469
10509146,0.13016417622566223
10509134,0.1343376189470291
10509133,0.1319904923439026
10509111,0.13892388343811035
10509112,0.13029788434505463
10509110,0.13113847374916077
10509108,0.1345599740743637
10509107,0.1321374624967575
10509136,0.12662383913993835
10509137,0.1259368360042572
10509142,0.1282808929681778
10509141,0.12440524995326996
10509140,0.13028164207935333
10509139,0.1253618597984314
10509138,0.1288023144006729
10509106,0.1347191035747528
10509109,0.13804937899112701
10509105,0.13528433442115784
10509104,0.13774897158145905
10509103,0.1773170679807663
10509101,0.15764738619327545
10509100,0.1278964877128601
10509031,0.1318235993385315
10509102,0.13661722838878632
10509097,0.13349531590938568
10509098,0.1209496259689331
10509096,0.12142601609230042
10509099,0.13334956765174866
10509034,0.1764359325170517
10509033,0.14305704832077026
10509032,0.14885257184505463
10509030,0.13640235364437103
10509029,0.1320093274116516
10509027,0.15143530070781708
10509028,0.1328333467245102
10509009,0.1346859484910965
10509047,0.12870259582996368
10509046,0.137027770280838
10509045,0.13395017385482788
10509044,0.14936357736587524
10509043,0.13573996722698212
10509040,0.12578214704990387
10509039,0.12878179550170898
10509038,0.13255827128887177
10509041,0.12656468152999878
10509037,0.13157540559768677
10509036,0.1296224296092987
10509035,0.12926647067070007
10509023,0.1389656811952591
10509020,0.12625327706336975
10509022,0.1527990698814392
10509014,0.13640104234218597
10509018,0.142746239900589
10509019,0.1383427530527115
10509017,0.16416113078594208
10509021,0.12818993628025055
10509016,0.1347106397151947
10509024,0.2383507490158081
10509026,0.13652342557907104
10509025,0.1634923666715622
10509015,0.126405268907547
10509013,0.1283807009458542
10509011,0.12997856736183167
10509012,0.1225023865699768
10509007,0.17357736825942993
10509006,0.1427421271800995
10509005,0.1282317191362381
10509004,0.14725150167942047
10509003,0.1299990862607956
10509002,0.138200581073761
10509801,0.23338741064071655
10509803,0.9082217812538147
10509804,0.45448845624923706
10509805,0.380908340215683
10509042,0.12671267986297607
10509008,0.1256612092256546
10509010,0.13666966557502747
10509135,0.12948286533355713
10509113,0.12135723978281021
10501164,0.12660616636276245
10501802,0.3154725730419159
10501009,0.13388694822788239
10501051,0.21197913587093353
10501050,0.1400270313024521
10501049,0.14064835011959076
10501053,0.2199190855026245
10501052,0.16535332798957825
10501048,0.1335620880126953
10501047,0.12990111112594604
10501046,0.13751788437366486
10501045,0.1342386156320572
10501054,0.15134014189243317
10501058,0.14097002148628235
10501055,0.1410428136587143
10501056,0.15036296844482422
10501057,0.13806632161140442
10501043,0.14176954329013824
10501044,0.13227462768554688
10501042,0.13436853885650635
10501001,0.14077228307724
10501007,0.12854425609111786
10501008,0.13340549170970917
10501010,0.13419729471206665
10501003,0.12392602115869522
10501025,0.12437188625335693
10501021,0.12939272820949554
10501002,0.13528069853782654
10501004,0.12684862315654755
10501006,0.12604156136512756
10501012,0.1333121508359909
10501013,0.15205268561840057
10501022,0.12644238770008087
10501023,0.1296999305486679
10501024,0.12936080992221832
10501017,0.1262071579694748
10501097,0.12997984886169434
10501085,0.1311161071062088
10501145,0.1341145932674408
10501138,0.1313299983739853
10501144,0.14524559676647186
10501155,0.12888050079345703
10501171,0.13188998401165009
10501129,0.13087710738182068
10501157,0.12919344007968903
10501161,0.1264726221561432
10501121,0.1399310976266861
10501122,0.1296771764755249
10501167,0.1592569500207901
10501078,0.12593114376068115
10501108,0.2079382836818695
10501106,0.14954599738121033
10501019,0.1358255296945572
10501005,0.13020046055316925
10501020,0.1358318328857422
10501014,0.12501512467861176
10501016,0.12344828248023987
10501018,0.12587498128414154
10501061,0.1376650333404541
10501060,0.13492819666862488
10501105,0.14246799051761627
10501059,0.1389850527048111
10501103,0.14477095007896423
10501107,0.1527363359928131
10501104,0.14380016922950745
10501109,0.1691378653049469
10501067,0.1667015552520752
10501110,0.1461268812417984
10501111,0.13843505084514618
10501101,0.13501977920532227
10501114,0.13257691264152527
10501117,0.13145600259304047
10501098,0.13094031810760498
10501112,0.1387944370508194
10501099,0.14037659764289856
10501100,0.13353225588798523
10501115,0.1332210898399353
10501095,0.12813588976860046
10501113,0.13556291162967682
10501096,0.13288520276546478
10501118,0.1309143453836441
10501119,0.12644675374031067
10501116,0.12558428943157196
10501041,0.13393384218215942
10501011,0.1279400736093521
10501040,0.1322251409292221
10501039,0.1286569982767105
10501062,0.13370591402053833
10501063,0.13430622220039368
10501015,0.1284674108028412
10501037,0.1323845237493515
10501064,0.1328430026769638
10501069,0.3098178803920746
10501031,0.12896165251731873
10501068,0.1547572761774063
10501032,0.13030526041984558
10501102,0.14012303948402405
10501071,0.1401551365852356
10501073,0.17800337076187134
10501072,0.1276392638683319
10501026,0.12789519131183624
10501027,0.12563388049602509
10501036,0.129659965634346
10501035,0.1300518959760666
10501033,0.12620078027248383
10501070,0.18019141256809235
10501028,0.12451639771461487
10501074,0.197719544172287
10501029,0.12893930077552795
10501030,0.15422247350215912
10501079,0.12486550211906433
10501080,0.12297825515270233
10501075,0.13286833465099335
10501076,0.12127981334924698
10501094,0.12907837331295013
10501092,0.12979061901569366
10501093,0.12568262219429016
10501091,0.12883056700229645
10501089,0.12566424906253815
10501077,0.1253669112920761
10501090,0.12874333560466766
10501084,0.12872636318206787
10501088,0.1330609917640686
10501125,0.13372845947742462
10501120,0.152958944439888
10501135,0.13175229728221893
10501136,0.13871660828590393
10501146,0.12971653044223785
10501801,0.36607709527015686
10501803,0.25554966926574707
10501126,0.12994657456874847
10501127,0.12573352456092834
10501137,0.13256613910198212
10501131,0.12817007303237915
10501130,0.12499060481786728
10501124,0.1310696303844452
10501128,0.12513355910778046
10501123,0.12862081825733185
10501134,0.13221877813339233
10501132,0.13804000616073608
10501133,0.13247470557689667
10501140,0.13821274042129517
10501141,0.14473409950733185
10501142,0.14412079751491547
10501143,0.17619965970516205
10501153,0.12120841443538666
10501147,0.13138405978679657
10501154,0.12593746185302734
10501156,0.12581829726696014
10501158,0.12810228765010834
10501160,0.1383391171693802
10501159,0.1295458972454071
10501151,0.1278092861175537
10501152,0.12288161367177963
10501163,0.1292663961648941
10501162,0.12674081325531006
10501165,0.1284235417842865
10501168,0.13088339567184448
10501170,0.1369602531194687
10501169,0.13402970135211945
10501172,0.13973915576934814
10501087,0.13120098412036896
10501148,0.12695659697055817
10501150,0.12933243811130524
10501149,0.12909995019435883
10501066,0.14138548076152802
10501065,0.13451386988162994
10501034,0.13679483532905579
10501038,0.1387612670660019
10508903,0.15102075040340424
10508078,0.14671923220157623
10508901,0.22071826457977295
10508902,0.4987218976020813
10508001,0.12761516869068146
10508002,0.13586361706256866
10508003,0.17727676033973694
10508006,0.1378147155046463
10508007,0.13868753612041473
10508008,0.13954544067382812
10508011,0.14986726641654968
10508005,0.13730265200138092
10508015,0.14881779253482819
10508018,0.13835152983665466
10508016,0.12717296183109283
10508017,0.12842971086502075
10508009,0.13528995215892792
10508010,0.1404353380203247
10508012,0.13772396743297577
10508032,0.14392609894275665
10508014,0.12522172927856445
10508020,0.13745123147964478
10508021,0.13518527150154114
10508062,0.15302957594394684
10508045,0.13218539953231812
10508041,0.13473954796791077
10508042,0.134324312210083
10508044,0.13011737167835236
10508043,0.13228701055049896
10508046,0.13089026510715485
10508022,0.1420830637216568
10508019,0.14649447798728943
10508039,0.15206271409988403
10508040,0.1353142112493515
10508047,0.1312529444694519
10508037,0.13405504822731018
10508038,0.13704077899456024
10508024,0.13431265950202942
10508028,0.1408296823501587
10508025,0.13225844502449036
10508023,0.13492177426815033
10508026,0.1375751942396164
10508034,0.14333930611610413
10508033,0.14495962858200073
10508035,0.1474633365869522
10508036,0.14365637302398682
10508027,0.13713818788528442
10508029,0.14047443866729736
10508030,0.13982956111431122
10508031,0.14719027280807495
10508013,0.1325000524520874
10508052,0.12664759159088135
10508049,0.13339661061763763
10508050,0.12951600551605225
10508048,0.1286350041627884
10508051,0.1314932256937027
10508072,0.14210160076618195
10508063,0.1311633437871933
10508064,0.13859830796718597
10508061,0.13568849861621857
10508053,0.14059866964817047
10508054,0.13493604958057404
10508055,0.12437546253204346
10508059,0.13777656853199005
10508056,0.13354012370109558
10508060,0.130008265376091
10508057,0.1363976150751114
10508058,0.1956804245710373
10508069,0.15973491966724396
10508074,0.17604219913482666
10508075,0.15413150191307068
10508076,0.13600963354110718
10508066,0.13246220350265503
10508065,0.13613665103912354
10508067,0.13522028923034668
10508073,0.1363641619682312
10508070,0.1318385750055313
10508068,0.14937449991703033
10508904,0.15158340334892273
10508905,0.14719122648239136
10508907,0.15387700498104095
10508908,0.14470809698104858
10508077,0.14713598787784576
10508079,0.14743855595588684
10508080,0.1839263141155243
10508083,0.1972714513540268
10508081,0.16004236042499542
10508082,0.1745612770318985
10508004,0.13269630074501038
10503801,0.2270018309354782
10503905,0.45008203387260437
10503906,0.3612707853317261
10503901,0.17126144468784332
10503086,0.1354871690273285
10503089,0.13296270370483398
10503088,0.13219797611236572
10503097,0.16376350820064545
10503092,0.13084477186203003
10503101,0.13336680829524994
10503090,0.13559038937091827
10503094,0.13747256994247437
10503093,0.129631906747818
10503100,0.13850995898246765
10503099,0.19336293637752533
10503098,0.2339787781238556
10503095,0.14369842410087585
10503008,0.14181584119796753
10503001,0.2691882848739624
10503002,0.2502560019493103
10503015,0.2879352867603302
10503005,0.1926814466714859
10503007,0.1533924639225006
10503004,0.17371046543121338
10503013,0.25487399101257324
10503016,0.16385887563228607
10503003,0.18005569279193878
10503006,0.17229950428009033
10503012,0.15484298765659332
10503011,0.1613427698612213
10503017,0.14832620322704315
10503010,0.1449885368347168
10503009,0.14345797896385193
10503019,0.13878783583641052
10503018,0.13919168710708618
10503102,0.130496084690094
10503125,0.35935255885124207
10503124,0.19258612394332886
10503116,0.1501798927783966
10503122,0.15830586850643158
10503123,0.16896513104438782
10503115,0.13485896587371826
10503085,0.12684768438339233
10503091,0.13777872920036316
10503080,0.1348160207271576
10503078,0.13427342474460602
10503117,0.14497080445289612
10503121,0.148487851023674
10503118,0.13858702778816223
10503079,0.13424937427043915
10503081,0.12688137590885162
10503114,0.14017778635025024
10503068,0.13814717531204224
10503076,0.1294580101966858
10503069,0.12648068368434906
10503075,0.13545829057693481
10503077,0.13276948034763336
10503103,0.1294967234134674
10503104,0.13763833045959473
10503105,0.12274356931447983
10503119,0.13922999799251556
10503113,0.1360064446926117
10503120,0.14220383763313293
10503109,0.13870511949062347
10503110,0.1315172165632248
10503112,0.12995615601539612
10503111,0.13840936124324799
10503108,0.13053485751152039
10503106,0.12886276841163635
10503082,0.16702090203762054
