code,fclass,province,lon,lat
2082,middleschool,Seoul,126.9523799,37.5749735
2082,highschool,Seoul,126.9518101,37.5754634
2501,supermarket,Seoul,126.9516595,37.5756129
2082,elementaryschool,Seoul,126.9524446,37.5764099
2082,middleschool,Seoul,126.9431501,37.585
2082,elementaryschool,Seoul,126.9434555,37.5851338
2082,elementaryschool,Seoul,126.9435841,37.5852707
2082,school,Seoul,126.9435741,37.5853249
2082,elementaryschool,Seoul,126.9436766,37.5853281
2082,middleschool,Seoul,126.9437147,37.5853169
2082,elementaryschool,Seoul,126.94399,37.5851386
2082,middleschool,Seoul,126.94398,37.5850749
2082,school,Seoul,126.9438996,37.5849491
2082,elementaryschool,Seoul,126.9439117,37.5847596
2082,middleschool,Seoul,126.9437228,37.5845829
2082,elementaryschool,Seoul,126.9435239,37.5844921
2110,hospital,Seoul,126.9435158,37.5843966
2082,elementaryschool,Seoul,126.9432144,37.584352
2082,middleschool,Seoul,126.9429833,37.5842994
2082,elementaryschool,Seoul,126.9428949,37.5844762
2082,elementaryschool,Seoul,126.9428346,37.5845064
2082,school,Seoul,126.9431501,37.585
2082,school,Seoul,127.0720695,37.535095
2082,school,Seoul,127.07339,37.5347357
2501,supermarket,Seoul,127.0731074,37.5340824
2082,elementaryschool,Seoul,127.0717868,37.5344417
2082,highschool,Seoul,127.0720695,37.535095
2082,school,Seoul,127.0916149,37.5377683
2082,elementaryschool,Seoul,127.0917032,37.5377754
2082,elementaryschool,Seoul,127.0923001,37.5375622
2082,elementaryschool,Seoul,127.0916663,37.5368371
2082,elementaryschool,Seoul,127.0912329,37.5372236
2082,highschool,Seoul,127.0912251,37.5372808
2082,highschool,Seoul,127.0916149,37.5377683
2082,elementaryschool,Seoul,127.078919,37.5368406
2082,elementaryschool,Seoul,127.0789619,37.5370256
2082,school,Seoul,127.079038,37.5371746
2082,middleschool,Seoul,127.0792841,37.5371316
2082,elementaryschool,Seoul,127.0795156,37.5371327
2082,highschool,Seoul,127.0800311,37.5371536
2082,highschool,Seoul,127.0800791,37.5371997
2082,elementaryschool,Seoul,127.0802133,37.5371647
2082,elementaryschool,Seoul,127.0801784,37.5370857
2082,school,Seoul,127.0802027,37.5368478
2082,elementaryschool,Seoul,127.0802049,37.5367026
2082,elementaryschool,Seoul,127.0799744,37.5366076
2082,highschool,Seoul,127.0798388,37.5365162
2082,elementaryschool,Seoul,127.0797055,37.5364804
2082,highschool,Seoul,127.0793167,37.5364087
2082,elementaryschool,Seoul,127.0791563,37.5363908
2082,school,Seoul,127.0791056,37.5363897
2082,middleschool,Seoul,127.0790804,37.536489
2082,highschool,Seoul,127.0790501,37.5365664
2082,elementaryschool,Seoul,127.0790375,37.5367111
2082,elementaryschool,Seoul,127.0788986,37.5367152
2082,school,Seoul,127.078919,37.5368406
2082,elementaryschool,Seoul,127.0726275,37.5363557
2082,middleschool,Seoul,127.0739345,37.5359157
2082,elementaryschool,Seoul,127.0734043,37.5347391
2110,hospital,Seoul,127.0720849,37.5351269
2082,school,Seoul,127.0726275,37.5363557
2082,middleschool,Seoul,127.0739962,37.5358375
2082,elementaryschool,Seoul,127.0754512,37.5353681
2110,hospital,Seoul,127.0751059,37.5345402
2082,school,Seoul,127.073618,37.5349705
2082,elementaryschool,Seoul,127.0739962,37.5358375
2082,school,Seoul,127.0865103,37.5434298
2082,elementaryschool,Seoul,127.0877186,37.5430976
2082,elementaryschool,Seoul,127.0871762,37.5417836
2082,highschool,Seoul,127.0859417,37.5421485
2082,elementaryschool,Seoul,127.0865103,37.5434298
2082,school,Seoul,127.0923189,37.5375345
2082,elementaryschool,Seoul,127.0928325,37.5372472
2082,elementaryschool,Seoul,127.0929643,37.5371141
2082,elementaryschool,Seoul,127.0923043,37.5360711
2082,highschool,Seoul,127.0922501,37.5361016
2082,highschool,Seoul,127.0918614,37.5365962
2082,school,Seoul,127.0918885,37.5366158
2082,elementaryschool,Seoul,127.0916775,37.5368091
2082,elementaryschool,Seoul,127.0923189,37.5375345
2082,school,Seoul,127.0795036,37.5431594
2110,hospital,Seoul,127.081285,37.5431162
2082,elementaryschool,Seoul,127.0812623,37.5424748
2082,elementaryschool,Seoul,127.0794718,37.5425649
2082,elementaryschool,Seoul,127.0795036,37.5431594
2082,elementaryschool,Seoul,127.0787345,37.5437776
2082,middleschool,Seoul,127.078883,37.5438564
2082,middleschool,Seoul,127.0795575,37.5438066
2082,school,Seoul,127.0795522,37.5437262
2082,highschool,Seoul,127.0796726,37.5437099
2082,highschool,Seoul,127.079613,37.5432336
2082,highschool,Seoul,127.0794974,37.5432318
2082,elementaryschool,Seoul,127.0793931,37.5430974
2082,elementaryschool,Seoul,127.0793616,37.542533
2082,school,Seoul,127.0789129,37.5425635
2082,elementaryschool,Seoul,127.0786341,37.5431248
2082,school,Seoul,127.0787345,37.5437776
2082,school,Seoul,127.0910242,37.5481013
2082,school,Seoul,127.0919304,37.5474812
2082,middleschool,Seoul,127.0916762,37.5472836
2082,highschool,Seoul,127.0913616,37.5472098
2082,middleschool,Seoul,127.0911445,37.5472046
2082,elementaryschool,Seoul,127.0905108,37.5476665
2082,elementaryschool,Seoul,127.0910242,37.5481013
2082,highschool,Seoul,127.0900752,37.5335496
2082,elementaryschool,Seoul,127.090176,37.5325049
2082,middleschool,Seoul,127.0889585,37.5324535
2082,school,Seoul,127.0889147,37.5329642
2082,middleschool,Seoul,127.0888232,37.5332184
2082,school,Seoul,127.0900752,37.5335496
2082,elementaryschool,Seoul,127.031796,37.4831016
2082,elementaryschool,Seoul,127.0318089,37.4830637
2082,elementaryschool,Seoul,127.0326785,37.4831867
2110,hospital,Seoul,127.0328012,37.4826891
2082,school,Seoul,127.0320294,37.4825673
2082,elementaryschool,Seoul,127.0320423,37.482506
2082,middleschool,Seoul,127.0321576,37.4825231
2082,elementaryschool,Seoul,127.0321624,37.4825001
2082,elementaryschool,Seoul,127.0322379,37.4825124
2082,elementaryschool,Seoul,127.032254,37.4824379
2082,middleschool,Seoul,127.0321769,37.4824226
2082,elementaryschool,Seoul,127.0321816,37.4824039
2082,highschool,Seoul,127.0320342,37.4823379
2082,elementaryschool,Seoul,127.0319108,37.4823209
2082,elementaryschool,Seoul,127.0318819,37.4824737
2082,highschool,Seoul,127.0319677,37.4824865
2082,elementaryschool,Seoul,127.0319328,37.4826589
2082,elementaryschool,Seoul,127.0326376,37.4827657
2082,elementaryschool,Seoul,127.0325634,37.4830686
2082,school,Seoul,127.0318658,37.4829632
2082,elementaryschool,Seoul,127.0318499,37.4830314
2082,school,Seoul,127.0318094,37.4830271
2082,school,Seoul,127.0318304,37.4829296
2082,school,Seoul,127.0318872,37.4829377
2082,school,Seoul,127.0319189,37.4827827
2082,school,Seoul,127.0317499,37.4827615
2082,highschool,Seoul,127.0316748,37.4830871
2082,school,Seoul,127.031796,37.4831016
2082,highschool,Seoul,126.9376338,37.481288
2082,school,Seoul,126.9378508,37.4815287
2082,elementaryschool,Seoul,126.9379659,37.4816585
2082,highschool,Seoul,126.9380663,37.4816225
2082,middleschool,Seoul,126.9381898,37.4815782
2082,highschool,Seoul,126.9382188,37.4815678
2082,elementaryschool,Seoul,126.9380716,37.4813114
2082,school,Seoul,126.9380178,37.4812186
2082,school,Seoul,126.9381809,37.4811587
2082,middleschool,Seoul,126.9383001,37.4809047
2082,middleschool,Seoul,126.9386302,37.4807843
2082,school,Seoul,126.9384875,37.4805375
2082,elementaryschool,Seoul,126.939035,37.4803359
2082,elementaryschool,Seoul,126.9389583,37.4802005
2082,school,Seoul,126.938828,37.4799737
2082,highschool,Seoul,126.9387225,37.4797762
2082,elementaryschool,Seoul,126.9386925,37.4797203
2082,elementaryschool,Seoul,126.9388204,37.4795992
2082,elementaryschool,Seoul,126.9388667,37.4795554
2082,elementaryschool,Seoul,126.9390068,37.4794228
2110,hospital,Seoul,126.9392226,37.4792185
2082,middleschool,Seoul,126.9393873,37.479059
2082,elementaryschool,Seoul,126.9393207,37.4790428
2082,elementaryschool,Seoul,126.9390055,37.4789662
2082,elementaryschool,Seoul,126.9388163,37.4789203
2082,middleschool,Seoul,126.9387625,37.4789113
2082,elementaryschool,Seoul,126.9387286,37.4789074
2082,elementaryschool,Seoul,126.9386951,37.4789054
2082,middleschool,Seoul,126.9386609,37.4789067
2082,school,Seoul,126.9386266,37.4789118
2082,highschool,Seoul,126.9385923,37.4789188
2082,school,Seoul,126.9385596,37.4789284
2082,elementaryschool,Seoul,126.9382409,37.4790536
2082,elementaryschool,Seoul,126.9381126,37.479104
2082,middleschool,Seoul,126.937916,37.4798296
2082,elementaryschool,Seoul,126.9382539,37.4799294
2082,elementaryschool,Seoul,126.9380172,37.4804341
2082,school,Seoul,126.9380137,37.4806548
2082,highschool,Seoul,126.9379346,37.4808236
2082,highschool,Seoul,126.9375448,37.4811892
2082,school,Seoul,126.9376338,37.481288
2082,elementaryschool,Seoul,126.9501895,37.4725589
2082,school,Seoul,126.9502964,37.4725506
2082,elementaryschool,Seoul,126.950363,37.4731032
2082,elementaryschool,Seoul,126.9507791,37.4730725
2082,school,Seoul,126.9508089,37.4733159
2082,middleschool,Seoul,126.9508848,37.4733107
2082,school,Seoul,126.9509298,37.4737033
2082,highschool,Seoul,126.9513351,37.4740548
2082,elementaryschool,Seoul,126.9514619,37.4741648
2082,elementaryschool,Seoul,126.952058,37.4741436
2082,elementaryschool,Seoul,126.9522027,37.4734026
2082,elementaryschool,Seoul,126.9530472,37.4734819
2082,school,Seoul,126.9530569,37.4733089
2082,highschool,Seoul,126.953061,37.4731472
2082,elementaryschool,Seoul,126.9530511,37.4729631
2082,elementaryschool,Seoul,126.9530306,37.4727884
2082,school,Seoul,126.9523189,37.4728413
2082,highschool,Seoul,126.9522904,37.4726166
2082,elementaryschool,Seoul,126.9522507,37.4723236
2082,middleschool,Seoul,126.9517725,37.4723634
2082,middleschool,Seoul,126.9517495,37.4723383
2082,middleschool,Seoul,126.9517214,37.4723167
2082,middleschool,Seoul,126.9516938,37.4723008
2082,elementaryschool,Seoul,126.9516649,37.4722864
2082,elementaryschool,Seoul,126.9516338,37.4720398
2082,elementaryschool,Seoul,126.9504366,37.4721214
2082,elementaryschool,Seoul,126.9503401,37.4722011
2082,highschool,Seoul,126.9503656,37.4724301
2082,elementaryschool,Seoul,126.9501742,37.4724454
2082,elementaryschool,Seoul,126.9501895,37.4725589
2501,supermarket,Seoul,126.9781911,37.4822999
2501,supermarket,Seoul,126.9782428,37.4828198
2082,middleschool,Seoul,126.9782783,37.4828472
2082,elementaryschool,Seoul,126.9795158,37.4827934
2082,elementaryschool,Seoul,126.9795511,37.4827619
2082,school,Seoul,126.9794705,37.4818573
2082,elementaryschool,Seoul,126.9794298,37.4818249
2082,elementaryschool,Seoul,126.9782036,37.4818524
2082,elementaryschool,Seoul,126.9781687,37.4818867
2082,elementaryschool,Seoul,126.9781911,37.4822999
2082,middleschool,Seoul,126.9487335,37.479375
2082,highschool,Seoul,126.9488553,37.4793627
2082,elementaryschool,Seoul,126.9488807,37.4795209
2082,elementaryschool,Seoul,126.9492843,37.47948
2501,supermarket,Seoul,126.9492313,37.47915
2082,school,Seoul,126.9487059,37.4792032
2082,middleschool,Seoul,126.9487335,37.479375
2082,school,Seoul,127.0582031,37.4904442
2082,elementaryschool,Seoul,127.058175,37.4904864
2082,highschool,Seoul,127.0584215,37.490593
2082,elementaryschool,Seoul,127.0584475,37.4905572
2082,highschool,Seoul,127.0586968,37.4906581
2082,middleschool,Seoul,127.0586688,37.490701
2082,school,Seoul,127.058748,37.490741
2082,elementaryschool,Seoul,127.0589977,37.4903891
2082,elementaryschool,Seoul,127.0588811,37.4903351
2082,middleschool,Seoul,127.0587114,37.4905672
2082,school,Seoul,127.0580274,37.4902581
2082,middleschool,Seoul,127.058189,37.4900384
2082,elementaryschool,Seoul,127.0580627,37.4899883
2082,middleschool,Seoul,127.0578407,37.4902917
2082,elementaryschool,Seoul,127.0582031,37.4904442
2082,elementaryschool,Seoul,127.0496964,37.5577148
2082,middleschool,Seoul,127.0505332,37.5579104
2082,school,Seoul,127.0508363,37.5580677
2110,hospital,Seoul,127.0508578,37.5579997
2082,elementaryschool,Seoul,127.0510321,37.5575447
2082,elementaryschool,Seoul,127.0510093,37.557279
2082,elementaryschool,Seoul,127.0508539,37.557252
2082,school,Seoul,127.0507961,37.5573211
2082,elementaryschool,Seoul,127.0507036,37.5573567
2082,elementaryschool,Seoul,127.050605,37.5573604
2082,elementaryschool,Seoul,127.050086,37.5572446
2082,middleschool,Seoul,127.0497953,37.5571743
2082,school,Seoul,127.0497323,37.5572848
2082,school,Seoul,127.0496857,37.5573403
2082,middleschool,Seoul,127.0496667,37.5574296
2082,middleschool,Seoul,127.0496475,37.55758
2082,elementaryschool,Seoul,127.0496964,37.5577148
2082,elementaryschool,Seoul,127.0418359,37.5600856
2082,highschool,Seoul,127.0422678,37.5599091
2082,school,Seoul,127.042308,37.5597582
2082,highschool,Seoul,127.0425655,37.5597476
2082,elementaryschool,Seoul,127.0427309,37.5598304
2082,highschool,Seoul,127.0428031,37.5598665
2082,elementaryschool,Seoul,127.0429802,37.5599027
2082,middleschool,Seoul,127.043224,37.5600695
2082,elementaryschool,Seoul,127.043294,37.5601174
2082,school,Seoul,127.0433862,37.5601282
2082,elementaryschool,Seoul,127.0435568,37.5602067
2082,highschool,Seoul,127.0435542,37.5603959
2082,middleschool,Seoul,127.043692,37.5604024
2082,elementaryschool,Seoul,127.0437473,37.5605171
2082,elementaryschool,Seoul,127.0438905,37.560462
2082,highschool,Seoul,127.0441201,37.5605427
2082,elementaryschool,Seoul,127.0442714,37.5606703
2082,elementaryschool,Seoul,127.0444081,37.5606552
2082,elementaryschool,Seoul,127.0445412,37.5606405
2082,school,Seoul,127.0446324,37.5605416
2082,elementaryschool,Seoul,127.0449848,37.5605385
2082,elementaryschool,Seoul,127.0450723,37.5603598
2082,highschool,Seoul,127.0452332,37.5602259
2082,school,Seoul,127.04526,37.5600579
2082,highschool,Seoul,127.0454274,37.5600431
2082,elementaryschool,Seoul,127.0454194,37.5599559
2082,highschool,Seoul,127.0455712,37.5599452
2082,elementaryschool,Seoul,127.0456462,37.5598325
2082,middleschool,Seoul,127.0455068,37.5597589
2082,middleschool,Seoul,127.0452576,37.5596235
2082,elementaryschool,Seoul,127.0450749,37.5595242
2082,middleschool,Seoul,127.0452171,37.5593435
2082,elementaryschool,Seoul,127.0453168,37.5592356
2082,middleschool,Seoul,127.0453941,37.5591405
2082,elementaryschool,Seoul,127.0455936,37.5590309
2082,middleschool,Seoul,127.0455863,37.5589287
2082,middleschool,Seoul,127.0457357,37.5588015
2082,elementaryschool,Seoul,127.0458546,37.5586705
2082,school,Seoul,127.0459037,37.5586326
2082,elementaryschool,Seoul,127.0462035,37.5583518
2082,highschool,Seoul,127.046328,37.5582638
2082,school,Seoul,127.0462809,37.5582358
2082,elementaryschool,Seoul,127.0461564,37.5581618
2082,school,Seoul,127.0459847,37.5580937
2082,school,Seoul,127.0457594,37.5580257
2082,highschool,Seoul,127.0457125,37.5580096
2082,school,Seoul,127.0456376,37.5580796
2082,elementaryschool,Seoul,127.0455931,37.5581294
2082,highschool,Seoul,127.0455109,37.5582213
2082,elementaryschool,Seoul,127.0454786,37.5582574
2082,elementaryschool,Seoul,127.045429,37.5583128
2082,elementaryschool,Seoul,127.0446375,37.5591978
2082,elementaryschool,Seoul,127.0445727,37.5592703
2082,middleschool,Seoul,127.0444574,37.5592618
2082,elementaryschool,Seoul,127.0441516,37.5592321
2082,elementaryschool,Seoul,127.0437949,37.5591215
2082,middleschool,Seoul,127.0436554,37.5590854
2082,highschool,Seoul,127.0435106,37.5590726
2082,elementaryschool,Seoul,127.0433979,37.5590939
2082,elementaryschool,Seoul,127.0433496,37.5591085
2082,elementaryschool,Seoul,127.0433067,37.5591215
2082,highschool,Seoul,127.0431563,37.5592547
2082,elementaryschool,Seoul,127.0430794,37.5592946
2082,elementaryschool,Seoul,127.042999,37.5593158
2082,elementaryschool,Seoul,127.042897,37.5593222
2082,elementaryschool,Seoul,127.0421843,37.5593853
2082,middleschool,Seoul,127.0421219,37.5593818
2082,elementaryschool,Seoul,127.0421194,37.5594476
2082,middleschool,Seoul,127.0421101,37.5596391
2082,elementaryschool,Seoul,127.0421004,37.5598495
2082,elementaryschool,Seoul,127.0420736,37.5599069
2082,middleschool,Seoul,127.041839,37.5600115
2082,middleschool,Seoul,127.041792,37.5600324
2082,elementaryschool,Seoul,127.0418359,37.5600856
2082,elementaryschool,Seoul,126.9332348,37.4798658
2082,highschool,Seoul,126.9337696,37.480638
2082,middleschool,Seoul,126.9337821,37.4806561
2082,elementaryschool,Seoul,126.9341575,37.4804117
2082,highschool,Seoul,126.9343772,37.4802685
2082,school,Seoul,126.9349025,37.4799265
2110,hospital,Seoul,126.9346981,37.479767
2082,elementaryschool,Seoul,126.9344168,37.4795475
2082,middleschool,Seoul,126.9341372,37.4793367
2082,highschool,Seoul,126.9335883,37.4793015
2082,middleschool,Seoul,126.9333256,37.4797621
2082,highschool,Seoul,126.9332027,37.479816
2082,elementaryschool,Seoul,126.9332348,37.4798658
2082,highschool,Seoul,127.0883048,37.5513423
2082,highschool,Seoul,127.0885558,37.5508333
2082,highschool,Seoul,127.088136,37.5504424
2082,elementaryschool,Seoul,127.0881378,37.5504412
2082,elementaryschool,Seoul,127.0884511,37.550241
2082,school,Seoul,127.0876675,37.5493911
2082,middleschool,Seoul,127.0871658,37.5489868
2082,elementaryschool,Seoul,127.0869939,37.5489637
2082,school,Seoul,127.0868114,37.54884
2082,elementaryschool,Seoul,127.086676,37.548969
2082,elementaryschool,Seoul,127.0864233,37.5487555
2082,highschool,Seoul,127.0862056,37.5489092
2082,middleschool,Seoul,127.0865363,37.5492054
2082,elementaryschool,Seoul,127.0864081,37.5494508
2082,middleschool,Seoul,127.086631,37.5495764
2082,school,Seoul,127.086101,37.5506562
2082,elementaryschool,Seoul,127.0883048,37.5513423
2082,school,Seoul,126.9740727,37.4745926
2082,highschool,Seoul,126.974282,37.4748177
2082,elementaryschool,Seoul,126.9751436,37.4749666
2082,school,Seoul,126.9753252,37.474287
2082,elementaryschool,Seoul,126.9751345,37.4741261
2082,middleschool,Seoul,126.9748547,37.4738902
2082,elementaryschool,Seoul,126.9743667,37.4734808
2082,elementaryschool,Seoul,126.9739771,37.4731943
2082,highschool,Seoul,126.973618,37.4734575
2082,highschool,Seoul,126.9732298,37.473848
2082,elementaryschool,Seoul,126.9740727,37.4745926
2082,middleschool,Seoul,126.9617117,37.4812403
2082,school,Seoul,126.9618288,37.4813492
2082,elementaryschool,Seoul,126.9620073,37.4814045
2082,elementaryschool,Seoul,126.9621694,37.4814114
2082,middleschool,Seoul,126.9628898,37.4808339
2082,middleschool,Seoul,126.9626555,37.4807844
2082,highschool,Seoul,126.9617519,37.479503
2082,elementaryschool,Seoul,126.9611458,37.4797867
2082,school,Seoul,126.961018,37.4799945
2082,elementaryschool,Seoul,126.9606945,37.4801996
2082,elementaryschool,Seoul,126.9617117,37.4812403
2082,elementaryschool,Seoul,126.9687818,37.4733482
2082,elementaryschool,Seoul,126.9696183,37.4732767
2082,elementaryschool,Seoul,126.9697721,37.4733089
2082,highschool,Seoul,126.9698948,37.473339
2082,highschool,Seoul,126.9700694,37.4728959
2082,school,Seoul,126.9700121,37.4723153
2082,elementaryschool,Seoul,126.9693374,37.472161
2082,middleschool,Seoul,126.9687297,37.4727206
2082,middleschool,Seoul,126.9687818,37.4733482
2082,middleschool,Seoul,127.1208595,37.5100324
2082,elementaryschool,Seoul,127.1216708,37.5097228
2082,elementaryschool,Seoul,127.1210089,37.508713
2082,elementaryschool,Seoul,127.1202626,37.5090229
2082,elementaryschool,Seoul,127.1208595,37.5100324
2082,middleschool,Seoul,126.9559384,37.6111241
2082,elementaryschool,Seoul,126.9562489,37.6116471
2082,elementaryschool,Seoul,126.9563345,37.6116726
2082,elementaryschool,Seoul,126.9564559,37.6103665
2082,middleschool,Seoul,126.9555387,37.610211
2082,highschool,Seoul,126.955528,37.6104485
2082,elementaryschool,Seoul,126.9559384,37.6111241
2082,elementaryschool,Seoul,126.9706733,37.5876492
2110,hospital,Seoul,126.970867,37.5876866
2082,elementaryschool,Seoul,126.9709319,37.5876433
2082,elementaryschool,Seoul,126.9712313,37.5877286
2082,highschool,Seoul,126.9723506,37.5880474
2082,highschool,Seoul,126.9729491,37.587415
2082,elementaryschool,Seoul,126.9730082,37.5871983
2082,middleschool,Seoul,126.9729491,37.5869231
2082,elementaryschool,Seoul,126.9729023,37.5868177
2110,hospital,Seoul,126.9726559,37.586779
2082,highschool,Seoul,126.9724873,37.5867534
2082,middleschool,Seoul,126.9724358,37.5867128
2082,elementaryschool,Seoul,126.9723961,37.5864464
2082,highschool,Seoul,126.9724299,37.5863631
2082,elementaryschool,Seoul,126.9722545,37.5863042
2110,hospital,Seoul,126.9721215,37.586197
2082,middleschool,Seoul,126.9719294,37.5859745
2110,hospital,Seoul,126.9716732,37.5859448
2110,hospital,Seoul,126.9714197,37.5858854
2082,highschool,Seoul,126.971199,37.5858596
2501,supermarket,Seoul,126.9711668,37.5857491
2082,elementaryschool,Seoul,126.9707659,37.5856618
2082,school,Seoul,126.9706309,37.5858757
2082,elementaryschool,Seoul,126.9705835,37.5859283
2082,elementaryschool,Seoul,126.9704828,37.5859172
2082,school,Seoul,126.970408,37.5859977
2082,elementaryschool,Seoul,126.9700814,37.5871499
2082,highschool,Seoul,126.969767,37.5870945
2082,elementaryschool,Seoul,126.9696388,37.587415
2082,middleschool,Seoul,126.9706733,37.5876492
2082,elementaryschool,Seoul,126.9700452,37.5901494
2082,elementaryschool,Seoul,126.97006,37.590571
2082,elementaryschool,Seoul,126.9717151,37.589476
2082,elementaryschool,Seoul,126.9718112,37.5892594
2501,supermarket,Seoul,126.9718408,37.5889198
2082,elementaryschool,Seoul,126.9719664,37.5885041
2082,middleschool,Seoul,126.9723506,37.5880474
2110,hospital,Seoul,126.9712313,37.5877286
2501,supermarket,Seoul,126.9710058,37.5883577
2082,elementaryschool,Seoul,126.9706511,37.5882874
2082,school,Seoul,126.9704959,37.5887266
2082,school,Seoul,126.9704688,37.5891336
2082,school,Seoul,126.9703639,37.5894572
2082,elementaryschool,Seoul,126.9699122,37.5896576
2110,hospital,Seoul,126.9698826,37.5900733
2110,hospital,Seoul,126.9700452,37.5901494
2501,supermarket,Seoul,126.9690048,37.5890497
2082,school,Seoul,126.9689416,37.5892231
2082,elementaryschool,Seoul,126.9691215,37.5892828
2082,middleschool,Seoul,126.9691141,37.5894643
2082,school,Seoul,126.9695427,37.5895463
2082,school,Seoul,126.9699122,37.5896576
2082,school,Seoul,126.9703639,37.5894572
2082,elementaryschool,Seoul,126.9704688,37.5891336
2110,hospital,Seoul,126.9704959,37.5887266
2082,middleschool,Seoul,126.9706511,37.5882874
2082,elementaryschool,Seoul,126.9710058,37.5883577
2501,supermarket,Seoul,126.9712313,37.5877286
2501,supermarket,Seoul,126.9709319,37.5876433
2501,supermarket,Seoul,126.970867,37.5876866
2110,hospital,Seoul,126.9706733,37.5876492
2082,elementaryschool,Seoul,126.9696388,37.587415
2082,school,Seoul,126.9693654,37.5880356
2082,school,Seoul,126.9691264,37.588399
2082,elementaryschool,Seoul,126.9688344,37.5887203
2082,elementaryschool,Seoul,126.9687009,37.5889673
2082,elementaryschool,Seoul,126.9690048,37.5890497
2082,school,Seoul,126.968542,37.5862082
2501,supermarket,Seoul,126.9688786,37.5861965
2082,elementaryschool,Seoul,126.9693535,37.5861221
2082,middleschool,Seoul,126.969812,37.5860663
2082,middleschool,Seoul,126.9698193,37.5860333
2082,elementaryschool,Seoul,126.9699078,37.5856338
2082,school,Seoul,126.9699562,37.5852075
2501,supermarket,Seoul,126.9696152,37.5851956
2082,elementaryschool,Seoul,126.9696173,37.585102
2082,highschool,Seoul,126.9691031,37.5851259
2110,hospital,Seoul,126.9691442,37.5858279
2082,elementaryschool,Seoul,126.9685013,37.5858769
2110,hospital,Seoul,126.968542,37.5862082
2110,hospital,Seoul,126.96731,37.5848361
2501,supermarket,Seoul,126.9676799,37.5849563
2082,elementaryschool,Seoul,126.9680129,37.584537
2082,highschool,Seoul,126.9682201,37.5841647
2082,elementaryschool,Seoul,126.9679713,37.5841849
2082,middleschool,Seoul,126.9676429,37.5842116
2110,hospital,Seoul,126.9672582,37.5842849
2110,hospital,Seoul,126.9669548,37.5844227
2110,hospital,Seoul,126.9669178,37.5848068
2501,supermarket,Seoul,126.96731,37.5848361
2110,hospital,Seoul,126.9678668,37.5850077
2082,middleschool,Seoul,126.9682693,37.5851184
2082,middleschool,Seoul,126.9683552,37.5855631
2501,supermarket,Seoul,126.9681746,37.5855815
2082,elementaryschool,Seoul,126.968165,37.5857943
2110,hospital,Seoul,126.9685013,37.5858769
2082,highschool,Seoul,126.9691442,37.5858279
2501,supermarket,Seoul,126.9691031,37.5851259
2501,supermarket,Seoul,126.9696173,37.585102
2110,hospital,Seoul,126.9696371,37.5846983
2082,middleschool,Seoul,126.9694262,37.5839477
2082,school,Seoul,126.9688084,37.5840621
2082,elementaryschool,Seoul,126.9682201,37.5841647
2110,hospital,Seoul,126.9680129,37.584537
2082,highschool,Seoul,126.9676799,37.5849563
2082,middleschool,Seoul,126.9678668,37.5850077
2082,elementaryschool,Seoul,126.96057,37.6035596
2082,highschool,Seoul,126.9606034,37.6037655
2082,highschool,Seoul,126.9612956,37.6037329
2082,middleschool,Seoul,126.9613342,37.6036044
2082,elementaryschool,Seoul,126.9614124,37.6034226
2082,elementaryschool,Seoul,126.9614193,37.6031712
2082,middleschool,Seoul,126.9614032,37.6030509
2082,elementaryschool,Seoul,126.961348,37.602876
2082,highschool,Seoul,126.9612054,37.6025536
2082,elementaryschool,Seoul,126.9608203,37.6025581
2082,middleschool,Seoul,126.9607154,37.6026114
2082,elementaryschool,Seoul,126.9607009,37.6027319
2082,highschool,Seoul,126.9607311,37.6030469
2082,elementaryschool,Seoul,126.9605641,37.6033865
2082,elementaryschool,Seoul,126.96057,37.6035596
2082,middleschool,Seoul,126.9653291,37.5636778
2082,middleschool,Seoul,126.9666774,37.5635018
2082,highschool,Seoul,126.9666633,37.5631443
2082,middleschool,Seoul,126.9666568,37.5629799
2082,middleschool,Seoul,126.9662229,37.5629854
2082,elementaryschool,Seoul,126.9661281,37.5625828
2082,middleschool,Seoul,126.9654297,37.5626667
2082,elementaryschool,Seoul,126.9655833,37.5629179
2082,elementaryschool,Seoul,126.965544,37.5631552
2501,supermarket,Seoul,126.9650853,37.5632323
2501,supermarket,Seoul,126.9653291,37.5636778
2110,hospital,Seoul,126.9633666,37.556684
2082,highschool,Seoul,126.9634197,37.5566823
2082,elementaryschool,Seoul,126.9650271,37.5565894
2082,elementaryschool,Seoul,126.9652396,37.556574
2082,elementaryschool,Seoul,126.9651951,37.5563111
2082,elementaryschool,Seoul,126.9647069,37.5562091
2082,elementaryschool,Seoul,126.9643958,37.5559964
2501,supermarket,Seoul,126.9641651,37.5559326
2082,highschool,Seoul,126.9639452,37.555754
2082,elementaryschool,Seoul,126.9636072,37.5557455
2082,elementaryschool,Seoul,126.9628748,37.5562119
2082,highschool,Seoul,126.9633666,37.556684
2082,highschool,Seoul,126.9612952,37.5539509
2082,highschool,Seoul,126.9614507,37.5539041
2082,school,Seoul,126.9616331,37.5539253
2082,elementaryschool,Seoul,126.9618048,37.5539976
2501,supermarket,Seoul,126.9618436,37.5541613
2082,elementaryschool,Seoul,126.9622465,37.5540687
2082,highschool,Seoul,126.9627489,37.5540529
2082,school,Seoul,126.9632076,37.5537787
2082,elementaryschool,Seoul,126.9630359,37.5536106
2082,highschool,Seoul,126.9625719,37.5532704
